property_id,download_date,council_name,purchase_price,address,post_code,property_type,strata_lot_number,property_name,area,area_type,contract_date,settlement_date,zoning,nature_of_property,primary_purpose,legal_description
1851328,2024-02-26,GUNNEDAH,255000,"2 MCDONAGH PL, GUNNEDAH",2380,house,,,1123.0,M,2024-01-09,2024-02-20,R2,R,RESIDENCE,22/248858
1851371,2024-02-26,GUNNEDAH,495000,"94 OXLEY HWY, GUNNEDAH",2380,house,,,9.777,H,2024-01-10,2024-02-22,C3,R,RESIDENCE,2/584208
1850165,2024-02-26,GUNNEDAH,850000,"157 GEORGE ST, GUNNEDAH",2380,house,,,1227.0,M,2024-02-01,2024-02-21,R2,R,RESIDENCE,A/370233
1850286,2024-02-26,GUNNEDAH,440000,"57 HERBERT ST, GUNNEDAH",2380,house,,,751.8,M,2024-01-19,2024-02-20,R2,R,RESIDENCE,17/258166
1852970,2024-02-26,GUNNEDAH,190000,"111 PHILLIP ST, CARROLL",2340,house,,,2023.0,M,2024-01-22,2024-02-16,RU5,R,RESIDENCE,6/27/758234
3503314,2024-02-26,PORT MACQUARIE-HASTINGS,1040000,"103/20 MORT ST, PORT MACQUARIE",2444,unit,3.0,,,,2024-01-24,2024-02-16,,R,RESIDENCE,3/SP83383
4169484,2024-02-26,PORT MACQUARIE-HASTINGS,575000,"2 B WHIPCRACK TCE, WAUCHOPE",2446,house,1.0,,272.0,M,2024-01-18,2024-02-22,,R,RESIDENCE,1/SP98591
4154497,2024-02-26,PORT MACQUARIE-HASTINGS,930000,"17 STANLEY DR, BEECHWOOD",2446,house,,,1345.0,M,2024-01-25,2024-02-20,RU5,R,RESIDENCE,223/1244060
4528334,2024-02-26,PORT MACQUARIE-HASTINGS,438900,"24 GURAMBAK WAY, THRUMSTER",2444,house,,,1024.0,M,2022-02-03,2024-02-15,,V,VACANT LAND,34/1299688
4528840,2024-02-26,PORT MACQUARIE-HASTINGS,550000,"25 SPOTTED GUM BVD, WAUCHOPE",2446,house,1.0,,233.0,M,2023-11-15,2024-02-16,,R,RESIDENCE,1/SP107596
4529101,2024-02-26,PORT MACQUARIE-HASTINGS,580000,"81 STANLEY DR, FRAZERS CREEK",2446,house,,,1.437,H,2022-05-02,2024-02-22,,V,VACANT LAND,81/1295205
4529102,2024-02-26,PORT MACQUARIE-HASTINGS,440000,"82 STANLEY DR, FRAZERS CREEK",2446,house,,,4006.0,M,2022-04-19,2024-02-22,,R,RESIDENCE,82/1295205
4529104,2024-02-26,PORT MACQUARIE-HASTINGS,465000,"84 STANLEY DR, FRAZERS CREEK",2446,house,,,5660.0,M,2022-04-22,2024-02-22,,V,VACANT LAND,84/1295205
4529106,2024-02-26,PORT MACQUARIE-HASTINGS,455000,"86 STANLEY DR, FRAZERS CREEK",2446,house,,,4916.0,M,2022-04-22,2024-02-22,,V,VACANT LAND,86/1295205
4529108,2024-02-26,PORT MACQUARIE-HASTINGS,450000,"88 STANLEY DR, FRAZERS CREEK",2446,house,,,4206.0,M,2022-04-29,2024-02-16,,V,VACANT LAND,88/1295205
4529110,2024-02-26,PORT MACQUARIE-HASTINGS,455000,"90 STANLEY DR, FRAZERS CREEK",2446,house,,,4423.0,M,2022-04-20,2024-02-22,,R,RESIDENCE,90/1295205
4529111,2024-02-26,PORT MACQUARIE-HASTINGS,450000," STANLEY DR, FRAZERS CREEK",2446,house,,,4008.0,M,2022-04-22,2024-02-22,,V,VACANT LAND,91/1295205
4529114,2024-02-26,PORT MACQUARIE-HASTINGS,438750," CASSIE CRES, FRAZERS CREEK",2446,house,,,4114.0,M,2022-04-28,2024-02-22,,V,VACANT LAND,94/1295205
4529117,2024-02-26,PORT MACQUARIE-HASTINGS,465000," CASSIE CRES, FRAZERS CREEK",2446,house,,,5001.0,M,2022-04-22,2024-02-22,,R,RESIDENCE,97/1295205
4529118,2024-02-26,PORT MACQUARIE-HASTINGS,455000," CASSIE CRES, FRAZERS CREEK",2446,house,,,4150.0,M,2022-04-28,2024-02-22,,V,VACANT LAND,98/1295205
4529119,2024-02-26,PORT MACQUARIE-HASTINGS,455000," CASSIE CRES, FRAZERS CREEK",2446,house,,,4150.0,M,2022-04-22,2024-02-22,,R,RESIDENCE,99/1295205
4517534,2024-02-26,PORT MACQUARIE-HASTINGS,420000,"9 MACKELLAR WAY, THRUMSTER",2444,house,,,653.5,M,2024-01-10,2024-02-19,R1,V,VACANT LAND,5/1298370
2717286,2024-02-26,PORT MACQUARIE-HASTINGS,1501500,"145 OLD KEMPSEY RD, GUM SCRUB",2441,house,,,47.96,H,2023-09-28,2024-02-20,RU1,R,RESIDENCE,"2, 5/729824"
2722712,2024-02-26,PORT MACQUARIE-HASTINGS,579000,"136 CAMERON ST, WAUCHOPE",2446,house,,,600.7,M,2024-01-24,2024-02-21,R1,R,RESIDENCE,2/38354
2725679,2024-02-26,PORT MACQUARIE-HASTINGS,710000,"25 AMIRA DR, PORT MACQUARIE",2444,house,,,608.0,M,2024-02-06,2024-02-20,R1,R,RESIDENCE,13/807106
2742589,2024-02-26,PORT MACQUARIE-HASTINGS,1500000,"178 HAYDONS WHARF RD, COOPERABUNG",2441,house,,,35.6,H,2024-01-10,2024-02-21,RU1,R,RESIDENCE,2/563183
2720953,2024-02-26,PORT MACQUARIE-HASTINGS,940000,"7 TUNIS ST, LAURIETON",2443,house,,,607.0,M,2024-02-05,2024-02-16,R1,R,RESIDENCE,18/4/758603
2739705,2024-02-26,PORT MACQUARIE-HASTINGS,837000,"4 SPINDRIFT ROW, PORT MACQUARIE",2444,house,,,615.2,M,2023-01-25,2024-02-22,R1,R,RESIDENCE,249/828767
2739824,2024-02-26,PORT MACQUARIE-HASTINGS,585000,"8/25 LEANDA ST, PORT MACQUARIE",2444,unit,4.0,,145.0,M,2024-01-19,2024-02-16,,R,RESIDENCE,4/SP21786
2734699,2024-02-26,PORT MACQUARIE-HASTINGS,515000,"2/7 LORD ST, PORT MACQUARIE",2444,unit,2.0,,,,2024-01-24,2024-02-21,,R,RESIDENCE,2/SP45789
2737634,2024-02-26,PORT MACQUARIE-HASTINGS,240000,"10/55 PACIFIC DR, PORT MACQUARIE",2444,unit,10.0,,,,2024-01-22,2024-02-19,,R,RESIDENCE,10/SP61661
2740218,2024-02-26,PORT MACQUARIE-HASTINGS,600000,"8/47 TASMAN RD, PORT MACQUARIE",2444,unit,8.0,,,,2024-01-29,2024-02-16,,R,RESIDENCE,8/SP37119
2732380,2024-02-26,PORT MACQUARIE-HASTINGS,580000,"203/1 HOLLINGWORTH ST, PORT MACQUARIE",2444,unit,7.0,,,,2024-01-11,2024-02-22,,R,RESIDENCE,7/SP16956
2738295,2024-02-26,PORT MACQUARIE-HASTINGS,460000,"2 PARKWOOD CT, PORT MACQUARIE",2444,house,,,797.0,M,2023-12-20,2024-02-19,R1,R,RESIDENCE,1/1000458
2741094,2024-02-26,PORT MACQUARIE-HASTINGS,1530000,"12 VENDUL CRES, PORT MACQUARIE",2444,house,,,651.3,M,2024-01-12,2024-02-16,R1,R,RESIDENCE,345/236950
3302544,2024-02-26,PORT MACQUARIE-HASTINGS,1095000,"11 GRENADINES WAY, BONNY HILLS",2445,house,,,780.2,M,2023-12-22,2024-02-16,R1,R,RESIDENCE,113/1106943
4419834,2024-02-26,PORT MACQUARIE-HASTINGS,1460000,"25 CAITLIN DARCY PKWY, PORT MACQUARIE",2444,house,,,750.0,M,2024-01-24,2024-02-20,R1,R,RESIDENCE,131/1282987
4437172,2024-02-26,PORT MACQUARIE-HASTINGS,940000,"17 A MARINE PDE, LAKE CATHIE",2445,house,,,250.0,M,2024-01-30,2024-02-20,R1,R,RESIDENCE,1/1286003
4441861,2024-02-26,PORT MACQUARIE-HASTINGS,1225000,"25/21 GORE ST, PORT MACQUARIE",2444,unit,25.0,,180.0,M,2023-11-10,2024-02-19,,R,RESIDENCE,25/SP105111
4440788,2024-02-26,PORT MACQUARIE-HASTINGS,1420000,"4 RIVER DOWNS, RAWDON ISLAND",2446,house,,,4834.0,M,2023-01-23,2024-02-21,R5,R,RESIDENCE,2/1286648
4395422,2024-02-26,PORT MACQUARIE-HASTINGS,630000,"17 B WHITING WAY, LAKE CATHIE",2445,house,1.0,,249.0,M,2024-01-11,2024-02-22,,R,RESIDENCE,1/SP104041
3840256,2024-02-26,PORT MACQUARIE-HASTINGS,640000,"27 B LAKE ST, LAURIETON",2443,house,,,253.1,M,2024-01-15,2024-02-19,R1,R,RESIDENCE,1/1207270
1863811,2024-02-26,MOREE PLAINS,740000,"79 ALBERT ST, MOREE",2400,house,,,1151.0,M,2024-01-17,2024-02-19,R1,R,RESIDENCE,B/33187
1864537,2024-02-26,MOREE PLAINS,260000,"29 BOLAND DR, MOREE",2400,house,,,952.8,M,2024-02-02,2024-02-22,R1,R,RESIDENCE,42/261979
1864763,2024-02-26,MOREE PLAINS,273000,"405 BOSTON ST, MOREE",2400,house,,,897.9,M,2023-11-23,2024-02-16,R1,R,RESIDENCE,19/224567
1864959,2024-02-26,MOREE PLAINS,210000,"387 CHESTER ST, MOREE",2400,house,,,1182.0,M,2024-01-29,2024-02-16,R1,R,RESIDENCE,8/225139
1867633,2024-02-26,MOREE PLAINS,138000,"209 ST GEORGE ST, MUNGINDI",2406,house,,,2833.0,M,2024-01-17,2024-02-15,R1,R,RESIDENCE,"23, 24/C/11331"
1865237,2024-02-26,MOREE PLAINS,200000,"23 DELANDER CRES, MOREE",2400,house,,,569.1,M,2024-01-24,2024-02-22,R1,R,RESIDENCE,4/226594
1865345,2024-02-26,MOREE PLAINS,310000,"43 DOVER ST, MOREE",2400,house,,,1012.0,M,2024-02-02,2024-02-20,R1,R,RESIDENCE,2/356219
1868409,2024-02-26,MOREE PLAINS,230000,"71 BINGERA ST, PALLAMALLAWA",2399,house,,,4047.0,M,2024-01-09,2024-02-20,RU5,R,RESIDENCE,"7, 8/3/758824"
2614156,2024-02-26,BROKEN HILL,65000,"78 BOUGHTMAN ST, BROKEN HILL",2880,house,,,1012.0,M,2024-01-11,2024-02-22,R1,R,RESIDENCE,18/11/758018
2614190,2024-02-26,BROKEN HILL,440000,"307 BOUGHTMAN ST, BROKEN HILL",2880,house,,,690.5,M,2024-02-09,2024-02-16,R1,R,RESIDENCE,4/977133
2622909,2024-02-26,BROKEN HILL,40000,"35 WOLFRAM ST, BROKEN HILL",2880,house,,,608.01,M,2024-01-26,2024-02-22,R1,V,VACANT LAND,B/186450
2614932,2024-02-26,BROKEN HILL,235000,"468 CHAPPLE LANE, BROKEN HILL",2880,house,,,720.8,M,2024-01-10,2024-02-16,R1,R,RESIDENCE,2/913886
2623089,2024-02-26,BROKEN HILL,130000,"174 WOLFRAM ST, BROKEN HILL",2880,house,,,929.5,M,2024-01-22,2024-02-22,R1,R,RESIDENCE,13/658796
1263791,2024-02-26,OBERON,780000,"759 DUCKMALOI RD, OBERON",2787,house,,,2.49,H,2024-01-16,2024-02-15,RU1,R,RESIDENCE,3/1006630
1264217,2024-02-26,OBERON,800000,"4 A CARRINGTON AVE, OBERON",2787,house,,,2643.0,M,2024-01-17,2024-02-21,R1,R,RESIDENCE,1/837451
1262875,2024-02-26,OBERON,1330000,"264 HAZELGROVE RD, OBERON",2787,house,,,8.133,H,2023-11-30,2024-02-16,RU1,R,RESIDENCE,1/827233
1262997,2024-02-26,OBERON,3100000,"1659 MUTTON FALLS RD, O'CONNELL",2795,house,,,11.082,H,2023-12-01,2024-02-08,R5,R,RESIDENCE,3/864763
4532452,2024-02-26,WALCHA,3200000,"3020 NIANGALA RD, WALCHA",2354,house,,,235.469,H,2023-12-21,2024-02-02,,3,FARM,"10/113929 4, 5, 6, 7/704044 1/1104219 1/1104248 11, 13/1226334"
3745542,2024-02-26,WALCHA,650000,"124 S DERBY ST, WALCHA",2354,house,,,5049.0,M,2024-02-05,2024-02-19,R1,R,RESIDENCE,"1, 2/570098"
3958908,2024-02-26,WALCHA,400000,"734 OXLEY HWY, WALCHA ROAD",2354,house,,BOREE,1105.29,H,2023-11-06,2024-01-30,RU1,3,FARM,osure Permit 620656 Permissive Occupancy 166220
2082420,2024-02-26,WOOLLAHRA,3812500,"14 CASCADE ST, PADDINGTON",2021,house,,,120.1,M,2023-11-04,2024-02-19,R2,R,RESIDENCE,7/34007
2090374,2024-02-26,WOOLLAHRA,360000,"26/54 HOPEWELL ST, PADDINGTON",2021,unit,26.0,,26.0,M,2024-02-02,2024-02-16,,R,RESIDENCE,26/SP10438
2098757,2024-02-26,WOOLLAHRA,5150000,"59 PADDINGTON ST, PADDINGTON",2021,house,,,177.0,M,2023-12-03,2024-02-19,R2,R,RESIDENCE,2/540328
2096381,2024-02-26,WOOLLAHRA,2500000,"22/67 OCEAN ST, WOOLLAHRA",2025,unit,22.0,,151.7,M,2023-12-21,2024-02-16,,R,RESIDENCE,22/SP2933
2099003,2024-02-26,WOOLLAHRA,1530000,"9/2 POWELL RD, ROSE BAY",2029,unit,9.0,,88.0,M,2023-11-25,2024-02-16,,R,RESIDENCE,9/SP11135
2096492,2024-02-26,WOOLLAHRA,3850000,"37/93 OCEAN ST, WOOLLAHRA",2025,unit,37.0,,193.0,M,2023-10-26,2024-02-16,,R,RESIDENCE,37/SP10701
2099237,2024-02-26,WOOLLAHRA,13000000,"174 QUEEN ST, WOOLLAHRA",2025,house,,,341.5,M,2023-09-14,2024-02-21,R2,R,RESIDENCE,5/110025
2078407,2024-02-26,WOOLLAHRA,6525000,"5 ALBERT ST, EDGECLIFF",2027,house,,,328.8,M,2023-10-27,2024-02-16,R3,R,RESIDENCE,3/225271
2102561,2024-02-26,WOOLLAHRA,3800000,"6 VICTORIA AVE, WOOLLAHRA",2025,house,,,221.3,M,2023-12-13,2024-02-16,R2,R,RESIDENCE,1/81517
2105036,2024-02-26,WOOLLAHRA,17500000,"44 WUNULLA RD, POINT PIPER",2027,house,,,499.5,M,2023-08-05,2024-02-21,R3,R,RESIDENCE,23/16002
2084260,2024-02-26,WOOLLAHRA,4900000,"1/24 DARLING POINT RD, DARLING POINT",2027,unit,1.0,,233.0,M,2023-11-16,2024-02-16,,R,RESIDENCE,1/SP63645
2086793,2024-02-26,WOOLLAHRA,3050000,"34 ELIZABETH ST, PADDINGTON",2021,house,,,89.4,M,2023-08-19,2024-02-19,R2,R,RESIDENCE,6/248271
2079162,2024-02-26,WOOLLAHRA,6450000,"2 BELAH GDNS, VAUCLUSE",2030,house,,,531.1,M,2023-12-21,2024-02-19,R2,R,RESIDENCE,E/18617
2087205,2024-02-26,WOOLLAHRA,21000000,"35 FAIRWEATHER ST, BELLEVUE HILL",2023,house,,,696.7,M,2024-02-03,2024-02-21,R2,R,RESIDENCE,20/78987
2084773,2024-02-26,WOOLLAHRA,15450000,"45 DRUMALBYN RD, BELLEVUE HILL",2023,house,,,714.5,M,2023-10-26,2024-02-16,R2,R,RESIDENCE,1/14542
2104032,2024-02-26,WOOLLAHRA,6000000,"64 WILBERFORCE AVE, ROSE BAY",2029,house,,,543.6,M,2023-08-02,2024-02-15,R3,R,RESIDENCE,44/A/4567
3103220,2024-02-26,WOOLLAHRA,19650000,"9 WALLAROY RD, WOOLLAHRA",2025,house,,,1246.0,M,2023-10-26,2024-02-16,R2,R,RESIDENCE,11/1070277
2873192,2024-02-26,WOOLLAHRA,11000000,"29/42 FLINTON ST, PADDINGTON",2021,unit,55.0,,,,2023-08-07,2024-02-21,,R,RESIDENCE,55/SP64558
1213932,2024-02-26,CABONNE,725000,"1146 DAVYS PLAINS RD, CUDAL",2864,house,,BOAMBEE COTTAGE,5.338,H,2024-01-29,2024-02-19,RU1,R,RESIDENCE,2/851714
4378353,2024-02-26,CABONNE,120000,"5 SOUTH ST, CUDAL",2864,house,,,1189.0,M,2023-12-22,2024-02-16,RU5,V,VACANT LAND,5/251260
4370333,2024-02-26,CABONNE,49354,"34 WENZ LANE, CANOWINDRA",2804,house,,,1416.0,M,2024-02-20,2024-02-20,E4,V,VACANT LAND,34/32670
1677493,2024-02-26,BYRON,2350000,"209 THE POCKET RD, BILLINUDGEL",2483,house,,,24.03,H,2023-12-22,2024-02-20,RU1,R,RESIDENCE,12/774005
1673149,2024-02-26,BYRON,4300000,"73 MASSINGER ST, BYRON BAY",2481,house,,,939.6,M,2023-12-19,2024-02-22,R2,R,RESIDENCE,5/14405
2938333,2024-02-26,BYRON,1400000,"9 HUONBROOK RD, WILSONS CREEK",2482,house,,,8.67,H,2023-10-27,2024-02-16,RU2,R,RESIDENCE,2/1002490
4152272,2024-02-26,BYRON,930000,"47 B ORANA RD, OCEAN SHORES",2483,house,2.0,,457.0,M,2023-12-21,2024-02-19,,R,RESIDENCE,2/SP97741
4120109,2024-02-26,BYRON,961000,"2/9 A BYRON ST, MULLUMBIMBY",2482,unit,4.0,,256.7,M,2024-01-12,2024-02-22,,R,RESIDENCE,4/SP100102
4460736,2024-02-26,BYRON,1262500,"202/139 JONSON ST, BYRON BAY",2481,unit,16.0,,113.0,M,2024-01-25,2024-02-19,,R,RESIDENCE,16/SP105499
4297702,2024-02-26,BYRON,1600000,"32 B AZALEA ST, MULLUMBIMBY",2482,house,,,936.8,M,2023-12-07,2024-02-19,R2,R,RESIDENCE,2/1264247
2653953,2024-02-26,NARRABRI,315000,"5 DALTON ST, BOGGABRI",2382,house,,,409.7,M,2024-01-25,2024-02-22,E1,R,RESIDENCE,6/22900
2654202,2024-02-26,NARRABRI,175000,"3 OAKHAM ST, BOGGABRI",2382,house,,,1.7,H,2024-02-08,2024-02-15,RU1,R,RESIDENCE,21/755475
2657935,2024-02-26,NARRABRI,385000,"16 CLARKE ST, NARRABRI",2390,house,,,809.4,M,2024-01-30,2024-02-20,MU1,R,RESIDENCE,8/24388
2658306,2024-02-26,NARRABRI,750000,"1 ELIZABETH ST, NARRABRI",2390,house,,,1031.0,M,2024-01-31,2024-02-19,R1,R,RESIDENCE,1/242047
2924172,2024-02-26,FEDERATION,555000,"119 KATRINA CCT, COROWA",2646,house,,,760.0,M,2024-01-25,2024-02-16,R2,R,RESIDENCE,1/1043341
515813,2024-02-26,FEDERATION,435000,"35 KATRINA CCT, COROWA",2646,house,,,460.0,M,2024-01-22,2024-02-19,R2,R,RESIDENCE,381/830155
514566,2024-02-26,FEDERATION,475000,"18 BIRDWOOD ST, COROWA",2646,house,,,885.2,M,2024-01-22,2024-02-19,R1,R,RESIDENCE,3/1/7816
530379,2024-02-26,FEDERATION,435000,"86 HOVELL ST, HOWLONG",2643,house,,,1012.0,M,2024-01-09,2024-02-20,R1,R,RESIDENCE,202/705925
530937,2024-02-26,FEDERATION,560000,"54 VICTORIA ST, HOWLONG",2643,house,,,2023.0,M,2024-02-05,2024-02-19,R1,R,RESIDENCE,13/25/758528
560636,2024-02-26,FEDERATION,70950,"4 MILTHORPE ST, OAKLANDS",2646,house,,,1163.0,M,2023-12-21,2024-02-22,RU5,R,RESIDENCE,2/16017
24880,2024-02-26,DUNGOG,640000,"528 QUARTPOT CREEK RD, UNDERBANK",2420,house,,,116.1,H,2024-01-22,2024-02-19,RU1,3,FARM,"78, 91, 136, 137, 154/752498"
23019,2024-02-26,DUNGOG,935000,"120 KEPPIES RD, PATERSON",2421,house,,,5.514,H,2024-01-17,2024-02-19,R5,R,RESIDENCE,22/826264
24088,2024-02-26,DUNGOG,1140000,"284 PARKS CREEK RD, BINGLEBURRA",2311,house,,,48.026,H,2023-11-30,2024-02-21,RU1,R,RESIDENCE,"1/180244 1, 82/752469"
21773,2024-02-26,DUNGOG,620000,"82 HOOKE ST, DUNGOG",2420,house,,,1489.0,M,2023-12-14,2024-02-21,R1,R,RESIDENCE,1/194988
3599799,2024-02-26,DUNGOG,1295000,"13 GILMORE ST, VACY",2421,house,,,8371.0,M,2023-08-18,2024-02-19,R5,R,RESIDENCE,103/1159360
4529858,2024-02-26,DUNGOG,375000,"22 WADE ST, DUNGOG",2420,house,,,8010.0,M,2023-05-16,2024-02-21,R5,V,VACANT LAND,2/1302371
2825083,2024-02-26,DUNGOG,1950000,"51 FLYING FOX LANE, VACY",2421,house,,,8.22,H,2024-01-03,2024-02-16,RU1,R,RESIDENCE,1420/1029082
2856197,2024-02-26,BAYSIDE,430000,"21/73 BANKSIA ST, BOTANY",2019,unit,21.0,BANKSIA ESTATE,,,2024-01-26,2024-02-21,,R,RESIDENCE,21/SP66239
2942450,2024-02-26,BAYSIDE,1150000,"5/142 SLADE RD, BARDWELL PARK",2207,unit,5.0,,115.0,M,2023-11-21,2024-02-19,,R,RESIDENCE,5/SP68494
4153526,2024-02-26,BAYSIDE,885000,"518/6 GALLOWAY ST, MASCOT",2020,unit,219.0,,,,2024-01-10,2024-02-21,,R,RESIDENCE,219/SP97290
4198555,2024-02-26,BAYSIDE,975000,"204/18 PRINCESS ST, BRIGHTON-LE-SANDS",2216,unit,11.0,,119.0,M,2023-12-08,2024-02-21,,R,RESIDENCE,11/SP94579
3142801,2024-02-26,BAYSIDE,620000,"4/21 BRYANT ST, ROCKDALE",2216,unit,4.0,,,,2024-01-11,2024-02-22,,R,RESIDENCE,4/SP73839
3654670,2024-02-26,BAYSIDE,1243000,"2/172 RUSSELL AVE, DOLLS POINT",2219,unit,2.0,,121.0,M,2023-12-20,2024-02-16,,R,RESIDENCE,2/SP87231
4090557,2024-02-26,BAYSIDE,763000,"205/116 PRINCES HWY, ARNCLIFFE",2205,unit,55.0,,124.0,M,2023-11-03,2024-02-21,,R,RESIDENCE,55/SP92645
4021189,2024-02-26,BAYSIDE,840000,"502/26 LEVEY ST, WOLLI CREEK",2205,unit,29.0,,,,2023-12-21,2024-02-20,,R,RESIDENCE,29/SP95243
4029522,2024-02-26,BAYSIDE,560000,"406/36 LEVEY ST, WOLLI CREEK",2205,unit,26.0,,,,2024-01-15,2024-02-19,,R,RESIDENCE,26/SP95052
4527467,2024-02-26,BAYSIDE,2410000,"22 HARDIE ST, MASCOT",2020,house,,,223.2,M,2023-11-28,2024-02-15,R2,R,RESIDENCE,1/1302163
4524153,2024-02-26,BAYSIDE,1255000,"1217/256 A COWARD ST, MASCOT",2020,unit,93.0,,111.0,M,2024-02-07,2024-02-20,,R,RESIDENCE,93/SP107202
4526532,2024-02-26,BAYSIDE,2600000,"19 B FINCH DR, EASTGARDENS",2036,house,,,166.7,M,2023-04-26,2024-02-15,R4,R,RESIDENCE,40/271473
4526533,2024-02-26,BAYSIDE,2530000,"19 A FINCH DR, EASTGARDENS",2036,house,,,159.6,M,2023-03-21,2024-02-15,R4,R,RESIDENCE,41/271473
1888137,2024-02-26,BAYSIDE,1800000,"14 FOLKESTONE PDE, BOTANY",2019,house,,,682.9,M,2024-01-23,2024-02-16,R2,R,RESIDENCE,10/4/773 1/440757
1888344,2024-02-26,BAYSIDE,580000,"3 FROGMORE ST, MASCOT",2020,house,4.0,,,,2023-12-22,2024-02-16,,R,RESIDENCE,4/SP282
3648829,2024-02-26,BAYSIDE,718000,"407/26 MARSH ST, WOLLI CREEK",2205,unit,44.0,,129.0,M,2023-12-30,2024-02-19,,R,RESIDENCE,44/SP87076
1516199,2024-02-26,BAYSIDE,1902000,"6 CARRISBROOK AVE, BEXLEY NORTH",2207,house,,,467.9,M,2023-11-18,2024-02-16,R2,R,RESIDENCE,63/18322
1519240,2024-02-26,BAYSIDE,950000,"2/67 DOWLING ST, BARDWELL VALLEY",2207,unit,2.0,,,,2023-12-21,2024-02-16,,R,RESIDENCE,2/SP20014
1525435,2024-02-26,BAYSIDE,541000,"11/4 HAYBURN AVE, ROCKDALE",2216,unit,11.0,,,,2024-01-19,2024-02-19,,R,RESIDENCE,11/SP6905
1525507,2024-02-26,BAYSIDE,540000,"18/29 HAYBURN AVE, ROCKDALE",2216,unit,18.0,,,,2024-01-30,2024-02-22,,R,RESIDENCE,18/SP3891
1530960,2024-02-26,BAYSIDE,1105000,"2/76 MIMOSA ST, BEXLEY",2207,unit,2.0,,,,2024-02-03,2024-02-20,,R,RESIDENCE,2/SP51538
1531401,2024-02-26,BAYSIDE,530000,"2/4 MONOMEETH ST, BEXLEY",2207,unit,2.0,,,,2024-02-01,2024-02-19,,R,RESIDENCE,2/SP154
1544895,2024-02-26,BAYSIDE,550000,"7/31 VILLIERS ST, ROCKDALE",2216,unit,7.0,,,,2023-02-02,2024-02-21,,R,RESIDENCE,7/SP5174
1545953,2024-02-26,BAYSIDE,800000,"2/49 WARIALDA ST, KOGARAH",2217,unit,2.0,,,,2023-10-09,2024-02-16,,R,RESIDENCE,2/SP60592
1538233,2024-02-26,BAYSIDE,615000,"3/684 ROCKY POINT RD, SANS SOUCI",2219,unit,3.0,,,,2024-01-15,2024-02-19,,R,RESIDENCE,3/SP1734
1538536,2024-02-26,BAYSIDE,750000,"2/132 RUSSELL AVE, DOLLS POINT",2219,unit,2.0,,,,2024-02-15,2024-02-19,,R,RESIDENCE,2/SP7073
1541364,2024-02-26,BAYSIDE,1600000,"61 STATION ST, ARNCLIFFE",2205,house,,,202.3,M,2023-11-13,2024-02-20,R2,R,RESIDENCE,1/950007
1544291,2024-02-26,BAYSIDE,800000,"1 UNION ST, ARNCLIFFE",2205,house,,,360.5,M,2024-02-21,2024-02-21,R2,R,RESIDENCE,1/925251
1536339,2024-02-26,BAYSIDE,650000,"1/13 RAILWAY ST, KOGARAH",2217,unit,1.0,,,,2024-02-02,2024-02-19,,R,RESIDENCE,1/SP11471
1544396,2024-02-26,BAYSIDE,3000000,"66 A UNWIN ST, BEXLEY",2207,house,,,961.0,M,2023-07-01,2024-02-19,R2,R,RESIDENCE,A/347571
4487826,2024-02-26,BAYSIDE,2385000,"84 B BARDWELL RD, BARDWELL PARK",2207,house,,,348.4,M,2023-12-08,2024-02-19,R2,R,RESIDENCE,701/1275419
3837626,2024-02-26,BAYSIDE,730000,"18/15 BIDJIGAL RD, ARNCLIFFE",2205,unit,18.0,,,,2023-11-03,2024-02-16,,R,RESIDENCE,18/SP90172
3878394,2024-02-26,BAYSIDE,792250,"809/20 LEVEY ST, WOLLI CREEK",2205,unit,72.0,,96.0,M,2023-11-16,2024-02-20,,R,RESIDENCE,72/SP92277
3977645,2024-02-26,BAYSIDE,772772,"211/2 MARTIN AVE, ARNCLIFFE",2205,unit,61.0,,,,2024-01-15,2024-02-19,,R,RESIDENCE,61/SP94517
3920921,2024-02-26,BAYSIDE,715000,"823/55 CHURCH AVE, MASCOT",2020,unit,227.0,,,,2024-01-08,2024-02-19,,R,RESIDENCE,227/SP93096
4254022,2024-02-26,BAYSIDE,800000,"510/11 GARRIGARRANG AVE, KOGARAH",2217,unit,230.0,,,,2024-02-02,2024-02-16,,R,RESIDENCE,230/SP100414
4330450,2024-02-26,BAYSIDE,1050000,"104/2 MAHROOT ST, BOTANY",2019,unit,70.0,,,,2023-11-23,2024-02-16,,R,RESIDENCE,70/SP101313
1842599,2024-02-26,GWYDIR,700000,"7825 COPETON DAM RD, BINGARA",2404,house,,BELLONA,83.87,H,2023-10-31,2024-02-20,RU1,3,FARM,"51, 52, 86, 243/754819"
1842778,2024-02-26,GWYDIR,425000,"31 CUNNINGHAM ST, BINGARA",2404,house,,,1012.0,M,2024-01-16,2024-02-20,RU5,R,RESIDENCE,A/404670
1843513,2024-02-26,GWYDIR,675000,"7553 COPETON DAM RD, DINOGA",2404,house,,CALOOLA,17.2,H,2023-12-18,2024-02-20,RU1,3,FARM,79/754839
3703722,2024-02-26,LEETON,452000,"2 LAKE PADDOCK DR, LEETON",2705,house,,,1244.0,M,2024-01-24,2024-02-21,R2,R,RESIDENCE,52/1183729
4431747,2024-02-26,LEETON,204000,"96 LILLYPILLY RD, LEETON",2705,house,,,4010.0,M,2023-12-21,2024-02-16,R5,V,VACANT LAND,2/1283701
